Poem,Number of Versus,Poet,Century,Label,Type,Metre
أَسَلَّةُ سَيْفٍ أَمْ عَقِيقَةُ بَارِقِ أَضَاءَتْ لَنَا وَهْنَاً سَمَاوَةَ بَارِقِ لَوَى الرَّكْبُ أَعْنَاقَاً إِلَيْهَا خَوَاضِعَاً بِزَفْرَةِ مَحْزُونٍ وَنَظْرَةِ وَامِقِ وَفِي حَرَكَاتِ الْبَرقِ لِلشَّوْقِ آيَةٌ تَدُلُّ عَلَى مَا جَنَّهُ كُلُّ عَاشِقِ تَفُضُّ جُفُوناً عَنْ دُمُوعٍ سَوَائِلٍ وَتَفْرِي صُدُورَاً عَنْ قُلُوبٍ خَوَافِقِ وَكَيْفَ يَعِي سِرَّ الْهَوَى غَيْرُ أَهْلِهِ وَيَعْرِفُ مَعْنَى الشَّوْقِ مَنْ لَمْ يُفَارِقِ لَعَمْرُ الْهَوَى إِنِّي لَدُنْ شَفَّنِي النَّوَى لَفِي وَلَهٍ مِنْ سَوْرَةِ الْوَجْدِ مَاحِقِ كَفَى بِمُقَامِي فِي سَرَنْدِيبَ غُرْبَةً نَزَعْتُ بِهَا عَنِّي ثِيَابَ الْعَلائِقِ وَمَنْ رَامَ نَيْلَ الْعِزِّ فَلْيَصْطَبِرْ عَلَى لِقَاءِ الْمَنَايَا وَاقْتِحَامِ الْمَضَايِقِ فَإِنْ تَكُنِ الأَيَّامُ رَنَّقْنَ مَشْرَبِي وَثَلَّمْنَ حَدِّي بِالْخُطُوبِ الطَّوَارِقِ فَمَا غَيَّرَتْنِي مِحْنَةٌ عَنْ خَلِيقَتِي وَلا حَوَّلَتْنِي خُدْعَةٌ عَنْ طَرَائِقِي وَلَكِنَّنِي بَاقٍ عَلَى مَا يَسُرُّنِي وَيُغْضِبُ أَعْدَائِي وَيُرْضِي أَصَادِقي فَحَسْرَةُ بُعْدِي عَنْ حَبِيبٍ مُصَادِقٍ كَفَرْحَةِ بُعْدِي عَنْ عَدُوٍّ مُمَاذِقِ فَتِلْكَ بِهَذِي وَالنَّجَاةُ غَنِيمَةٌ مِنَ النَّاسِ وَالدُّنْيَا مَكِيدَةُ حَاذِقِ أَلا أَيُّهَا الزَّارِي عَلَيَّ بِجَهْلِهِ وَلَمْ يَدْرِ أَنِّي دُرَّةٌ فِي الْمَفَارِقِ تَعَزَّ عَنِ الْعَلْيَاءِ بِاللُّؤْمِ وَاعْتَزِلْ فَإِنَّ الْعُلا لَيْسَتْ بِلَغْوِ الْمَنَاطِقِ فَمَا أَنَا مِمَّنْ تَقْبَلُ الضَّيْمَ نَفْسُهُ وَيَرْضَى بِمَا يَرْضَى بِهِ كُلُّ مَائِقِ إِذَا الْمَرْءُ لَمْ يَنْهَضْ لِمَا فِيهِ مَجْدُهُ قَضَى وَهْوَ كَلٌّ فِي خُدُورِ الْعَوَاتِقِ وَأَيُّ حَيَاةٍ لاِمْرِئٍ إِنْ تَنَكَّرَتْ لَهُ الْحَالُ لَمْ يَعْقِدْ سُيُورَ الْمَنَاطِقِ فَمَا قُذُفَاتُ الْعِزِّ إِلَّا لِمَاجِدٍ إِذَا هَمَّ جَلَّى عَزْمُهُ كُلَّ غَاسِقِ يَقُولُ أُنَاسٌ إِنَّنِي ثُرْتُ خَالِعاً وَتِلْكَ هَنَاتٌ لَمْ تَكُنْ مِنْ خَلائِقِي وَلَكِنَّنِي نَادَيْتُ بِالْعَدْلِ طَالِبَاً رِضَا اللَّهِ وَاسْتَنْهَضْتُ أَهْلَ الْحَقَائِقِ أَمَرْتُ بِمَعْرُوفٍ وَأَنْكَرْتُ مُنْكَراً وَذَلِكَ حُكْمٌ فِي رِقَابِ الْخَلائِقِ فَإِنْ كَانَ عِصْيَاناً قِيَامِي فَإِنَّنِي أَرَدْتُ بِعِصْيَانِي إِطَاعَةَ خَالِقِي وَهَلْ دَعْوَةُ الشُّورَى عَلَيَّ غَضَاضَةٌ وَفِيهَا لِمَنْ يَبْغِي الْهُدَى كُلُّ فَارِقِ بَلَى إِنَّها فَرْضٌ مِنَ اللَّهِ وَاجِبٌ عَلَى كُلِّ حَيٍّ مِنْ مَسُوقٍ وَسَائِقِ وَكَيْفَ يَكُونُ الْمَرْءُ حُرَّاً مُهَذَّباً وَيَرْضَى بِمَا يَأْتِي بِهِ كُلُّ فَاسِقِ فَإِنْ نَافَقَ الأَقْوَامُ فِي الدِّينِ غَدْرَةً فَإِنِّي بِحَمْدِ اللَّهِ غَيْرُ مُنَافِقِ عَلَى أَنَّنِي لَمْ آلُ نُصْحَاً لِمَعْشَرٍ أَبَى غَدْرُهُمْ أَنْ يَقْبَلُوا قَوْلَ صَادِقِ رَأَوْا أَنْ يَسُوسُوا النَّاسَ قَهْرَاً فَأَسْرَعُوا إِلَى نَقْضِ مَا شَادَتْهُ أَيْدِي الْوَثَائِقِ فَلَمَّا اسْتَمَرَّ الظُّلْمُ قَامَتْ عِصَابَةٌ مِنَ الْجُنْدِ تَسْعَى تَحْتَ ظِلِّ الْخَوَافِقِ وَشَايَعَهُمْ أَهْلُ الْبِلادِ فَأَقْبَلُوا إِلَيْهِمْ سِرَاعاً بَيْنَ آتٍ وَلاحِقِ يَرُومُونَ مِنْ مَوْلَى الْبِلادِ نَفَاذَ مَا تَأَلَّاهُ مِنْ وَعْدٍ إِلَى النَّاسِ صَادِقِ فَلَمَّا أَبَى الْحُكَّامُ إِلَّا تَمَادِيَاً وَحَالَ طِلابُ الْحَقِّ دُونَ التَّوَافُقِ أُنَاسٌ شَرَوْا خِزْيَ الضَّلالَةِ بِالْهُدَى نِفَاقاً وَبَاعُوا الدِّينَ مِنْهُم بِدَانِقِ فَجَاؤُوا إِلَيْهِمْ يَنْصُرُونَ ضَلالَهُمْ بِخُدْعَةِ مُغْتَالٍ وَحِيلَةِ سَارِقِ فَلَمَّا اطْمَأَنُّوا فِي الْبِلادِ وَأَيْقَنُوا بِعَجْزِ الْمُحَامِي دُونَهَا وَالْموَاثِقِ أَقَامُوا وَقَالُوا تِلْكَ يَا قَوْمُ أَرْضُنَا وَمَا أَحَدٌ مِنَّا لَهَا بِمُفَارِقِ وَعَاثُوا بِهَا يَنْفُونَ مَنْ خِيفَ بِأْسُهُ عَلَيْهِمْ وَكَانَتْ تِلْكَ إِحْدَى الْبَوائِقِ وَأَصْبَحَ وَادِي النَّيلِ نَهْبَاً وَأَصْبَحَتْ إِمَارَتُهُ الْقَعْسَاءُ نُهْزَةَ مَارِقِ فَهَذَا هُوَ الْحَقُّ الْمُبِينُ فَلا تَسَلْ سِوَايَ فَإِنِّي عَالِمٌ بِالْحَقَائِقِ فَيَا مِصْرُ مَدَّ اللهُ ظِلَّكِ وَارْتَوَى ثَرَاكِ بِسَلْسَالٍ مِنَ النِّيلِ دَافِقِ وَلا بَرِحَتْ تَمْتَارُ مِنْكِ يَدُ الصِّبَا أَرِيجَاً يُدَاوِي عَرْفُهُ كُلَّ نَاشِقِ فَأَنْتِ حِمَى قَوْمِي وَمَشْعَبُ أُسْرَتِي وَمَلْعَبُ أَتْرَابِي وَمَجْرَى سَوَابِقِي بِلادٌ بِهَا حَلَّ الشَّبَابُ تَمَائِمِي وَنَاطَ نِجَادَ الْمَشْرَفِيِّ بِعَاتِقِي إِذَا صَاغَهَا بَهْزَارُ فِكْرِي تَصَوَّرَتْ لِعَيْنِي فِي زِيٍّ مِنَ الْحُسْنِ رَائِقِ تَرَكْتُ بِهَا أَهْلاً كِرَاماً وَجِيرَةً لَهُمْ جِيرَةٌ تَعْتَادُنِي كُلَّ شَارِقِ هَجَرْتُ لَذِيذَ الْعَيْشِ بَعْدَ فِراقِهِمْ وَوَدَّعْتُ رَيْعَانَ الشَّبَابِ الْغُرانِقِ فَهَلْ تَسْمَحُ الأَيَّامُ لِي بِلِقَائِهِمْ وَيَسْعَدُ فِي الدُّنْيَا مَشُوقٌ بِشَائِقِ لَعَمْرِي لَقَدْ طَالَ النَّوَى وَتَقَطَّعَتْ وَسَائِلُ كَانَتْ قَبْلُ شَتَّى الْمَوَاثِقِ فَإِنْ تَكُنِ الأَيَّامُ سَاءَتْ صُرُوفُهَا فَإِنِّي بِفَضْلِ اللهِ أَوَّلُ وَاثِقِ فَقَدْ يَسْتَقِيمُ الأَمْرُ بَعْدَ اعْوِجَاجِهِ وَيَرْجِعُ لِلأَوْطَانِ كُلُّ مُفَارِقِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 51</p>",محمود سامي البارودي,مصر,قصائد غزل,عموديه,بحر الطويل
يا ندرةَ الدنيا لقدْ حزتِ العُلا بكمالِك جُمعت لكِ الآدابُ ح تى إنهنَّ كما لَكِ وملكتِ أفئدةَ الورى فالناسُ فيك كمالِك إن قايسوك بمالكٍ ألفوك أملك مالك,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 4</p>",مالك بن المرحل,العصر المملوكي,قصائد غزل,عموديه,بحر مجزوء الكامل
قل للتي كادتْ برا ئق شعرها تحكي ابنَ سارهْ الآنَ إِن سارتْ ركا بُك في البلادِ دُعيت سارهْ بل أنت هاجرُ إذ هجر تِ بتونسٍ دار الإماره,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 3</p>",مالك بن المرحل,العصر المملوكي,قصائد غزل,عموديه,بحر الرجز
أخطْر على سبتة وانظرْ إلى جمالها تصبُ إلى حُسْنه كأنّها عودُ الغناءِ وقدْ ألقي في البحرِ على بطْنِه,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",مالك بن المرحل,العصر المملوكي,قصائد غزل,عموديه,بحر السريع
طَافَ الخَيَالُ بِنَا رَكْباً يَمانينَا ودُونَ ليْلَى عَوَادٍ لوْ تُعَدِّينَا مِنْهُنَّ مَعْرُوفُ آيَاتِ الكِتَابِ وقَدْ تَعْتَادُ تَكْذِبُ لَيْلَى مَا تُمَنِّينَا لَمْ تَسْرِ لَيْلَى ولمْ تَطْرُقْ بِحَاجَتِهَا مِنْ أَهْلِ رَيْمَانَ إِلاَّ حَاجَةً فِينَا مِنْ سَرْوِ حِمْيَرَ أَبْوَالُ البِغَالِ بِهِ أَنَّى تَسَدَّيْتِ وَهْناً ذلِكَ البينَا أَمْسَتْ بِأَذْرُعِ أَكْبَادٍ فَحُمَّ لَهَا رَكْبٌ بِلِنَةَ أوْ رَكْبٌ بِسَاوِينَا يَا دَارَ لَيْلَى خَلاَءً لاَ أُكَلِّفُهَا إِلاَّ المَرَانَةَ حَتَّى تَعْرِفَ الدِّينا تُهْدِي زَنَانِيرُ أَرْوَاحَ المصِيفِ لَهَا ومِنْ ثَنَايَا فُرُوجِ الكَوْرِ تهْدِينَا هَيْفٌ هَدُوجُ الضُّحَى سَهْوٌ منَاكِبُهَا يَكْسُونَهَا بِالعَشِيَّاتِ العَثَانِينَا يَكْسُونَهَا مَنْزِلاً لاَحَتْ مَعَارِفُهُ سُفْعاً أَطَالَ بِهُنًّ الحَيُّ تَدْمِينَا عَرَّجْتُ فِيهَا أُحَيِّيهَا وأَسْأَلُهَا فَكِدْنَ يُبْكِينَني شَوْقاً ويَبْكِينَا فَقُلْتُ لِلْقَوْمِ سِيرُوا لاَ أَبَا لكُمُ أَرَى مَنَازِلَ لَيْلَى لاَ تُحَيِّينَا وطَاسِمٍ دَعْسُ آثَارِ المَطيِّ بِهِ نَائِي المَخَارِمِ عِرْنِيناً فَعِرْنِينَا قَدْ غَيَّرَتْهُ رِيَاحٌ واخْتَرَقُنْ بِهِ مِنْ كُلِّ مَأْتَى سَبِيلِ الرِّيحِ يَأْتِينَا يَصْبَحْنَ دَعْسَ مَرَاسِيلِ المَطِيِّ بِهِ حَتَّى يُغَيِّرْنَ مِنْهُ أَوْ يُسَوِّينَا في ظَهْرِ مَرْتٍ عَسَاقِيلُ السَّرَابِ بِهِ كأَنَّ وَغْرَ قَطَاهُ وَغْرُ حَادِينَا كَأَنَّ أَصْوَاتَ أَبْكَارِ الحَمَامِ بِهِ مِنْ كُلِّ مَحْنِيَّةٍ مِنْهُ يُغَنِّينَا أَصْوَاتُ نِسْوَانِ أَنْبَاطٍ بِمَصْنَعَةٍ بَجَّدْنَ لِلنَّوْحِ واجْتَبْنَ التَّبَابِينَا في مُشْرِفٍ لِيطَ لَيَّاقُ البَلاطَ بِهِ كَانَتْ لِسَاسَتِهِ تُهْدَى قَرَابِينَا صَوْتُ النَّوَاقِيس فِيهِ مَا تُفَرِّطُهُ أَيْدِي الجَلاَذِي وجُونٌ مَا يُغَفِّينَا كَأَنَّ أَصْوَاتَهَا مِنْ حَيْثُ تَسْمَعُهَا صَوْتُ المَحَابِضِ يَخْلِجْنَ المَحَارِينَا وَاطَأْتُهُ بِالسُّرَى حَتَّى تَرَكْتُ بِهِ لَيْلَ التِّمَامِ تُرَى أَسْدَافَهُ جُونَا حَتَّى اسْتَبَنْتُ الهُدَى والبِيدُ هَاجِمَةٌ يَخْشَعْنَ في الآلِ غُلْفاً أَوْ يُصَلِّينَا واسْتَحْمَلَ الشَّوْقَ مِنِّي عِرْمِسٌ سُرُحٌ تَخَالُ بَاغِزَهَا بِاللَّيْلِ مَجْنُونَا تَرْمِي الفِجَاجَ بِحَيْدَارِ الحَصَى قُمَزاً في مِشْيَةٍ سُرُحٍ خَلْطٍ أَفَانِينَا تَرْمِي بِهِ وهْيَ كَالحَرْدَاءِ خَائِفَةٌ قَذْفَ البَنَانِ الحَصَى بَيْنَ المُخَاسِينَا كَانتْ تُدَوِّمُ إِرْقَالاً فَتَجْمَعُهُ إلَى مَنَاكِبَ يَدْفَعْنَ المَذَاعِينَا وَعَاتِقٍ شَوْحَطٍ صُمٍّ مَقَاطِعُهَا مَكْسُوَّةٍ مِنْ خِيَارِ الوَشْيِ تَلوِينَا عَارَضْتُهَا بِعَنُودٍ غَيْر مُعْتَلَثٍ تَرِنُّ مِنْهُ مُتُونٌ حِينَ يَجْرِينَا حَسَرْتُ عَنْ كَفِّيَ السِّرْبَالَ آخُذُهُ فَرْداً يُجَرُّ على أَيْدِي المُفَدِّينَا ثُمَّ انْصَرَفْتُ بِهِ جَذْلاَنَ مُبْتَهِجاً كَأَنَّهُ وَقْفُ عَاجٍ بَاتَ مَكْنُونَا ومَأْتَمٍ كَالدُّمَى حُورٍ مَدَامِعُهَا لمْ تَبْأَسِ العَيْشَ أَبْكاراً ولا عُونَا شُمٍّ مُخَصَّرَةٍ صِينَتْ مُنَعَّمَةً مِنْ كُلِّ دَاءٍ بِإِذْنِ اللهِ يَشْفِينَا كَأَنَّ أَعْيُنَ غِزْلاَنٍ إِذَا اكْتَحَلَتْ بِالإِثْمِدِ الجَوْنِ قَدْ قَرَضْنَهَا حِينَا كَأَنَّهُنَّ الظِّبَاءُ الأُدْمُ أَسْكَنَهَا ضَالٌ بِغُرَّةَ أَوْضَالٌ بِدَارِينَا يَمْشِينَ هَيْلَ النَّقَا مَالَتْ جَوَانِبُهُ يَنْهَالُ حِيناً ويَنْهَاهُ الثَّرَى حِينَا مِنْ رَمْلِ عِرْنَانَ أَوْ مِنْ رَمْلِ أَسْنُمَةٍ جَعْدِ الثَّرَى بَاتَ في الأَمْطَارِ مَدْجُونَا يَهْزُزْنَ لِلْمَشْيِ أوصالاً مُنَعَّمَةً هَزَّ الجَنُوبِ ضُحىً عِيدَانَ يَبْرينَا أَوْ كَاهْتِزَازِ رُدَيْنَيٍّ تَدَاوَلَهُ أَيْدِي التِّجَارِ فَزَادُوا مَتْنَهُ لِينَا بِيضٌ يُجَرِّدْنَ مِنْ أَلْحَاظِهِنَّ لَنَا بِيضاً ويُغْمِدْنَ مَا جَرَّدْنَهُ فِينَا إِذَا نَطَقْنَ رَأَيْتَ الدرَّ مُنْتَثِراً وإِنْ صَمَتْنَ رَأَيْتَ الدُّرَّ مَكْنُونَا نَازَعْتَ أَلْبَابَهَا لُبِّي بِمُخْتَزَنٍ مِنَ الأَحَادِيثِ حَتَّى ازْدَدْنَ لي لِينَا في لَيْلَةٍ مِنْ ليَالِي الدَّهْرِ صَالِحَةٍ لوْ كَانَ بَعْدَ انْصِرَافِ الدَّهْرِ مَأْمُونَا أَبْلِغْ خَدِيجاً فَإِنِّي قَدْ سَمِعْتُ لَهُ بَعْضَ المَقَالَةِ يُهْدِيهَا فَتَأْتِينَا مَا لَكَ تَجْرِي إِلَيْنَا غَيْرَ ذِي رَسَنٍ وقَدْ تَكُونُ إِذَا نُجْرِيكَ تُعْنِينَا وقدْ بَرَيْتَ قِدَاحاً أَنْتَ مُرْسِلُهَا ونَحْنُ رَامُوكَ فَانْظُرْ كَيْفَ تَرْمِينَا فَاقْصِدْ بِذَرْعِكَ واعْلَمْ لَوْ تُجَامِعُنَا أَنَّا بَنُو الحَرْبِ نَسْقِيهَا وتَسْقِينَا سَمُّ الصَّبَاحِ بِخِرصَانٍ مُقَوَّمَةٍ والمَشْرَفِيَّةُ نَهْدِيهَا بِأَيْدِينَا إِنَّا مَشَائِيمُ إِنْ أَرَّشْتَ جَاهِلَنَا يَوْمَ الطَّعَانِ وتَلْقَاهَا مَيَامِينَا وعَاقِدِ التَّاجِ أَوْ سَامٍ لَهُ شَرَفٌ مِنْ سُوقَةِ النَّاسِ نَالَتْهُ عَوَالِينَا فَاسْتَبْهَلَ الحَرْبَ مِنْ حَرَّانَ مُطَّرِدٍ حَتَّى يَظَلَّ عَلَى الكَفَّيْنِ مَرْهُونَا وإِنَّ فِينَا صَبُوحاً إِنْ أَرِبْتَ بِهِ جَمْعاً بَهِيّاً وآلاَفاً ثَمَانِينَا ومُقْرَبَاتٍ عَنَاجِيجاً مُطَهَّمَةً مِنْ آلِ أَعْوَجَ مَلْحُوفاً ومَلْبُونَا إِذَا تَجَاوَبْنَ صَعَّدْنَ الصَّهِيلِ إِلَى صُلْبِ الشُّؤُونِ ولَمْ تَصْهَلْ بَرَاذِينَا ورَجْلَةً يَضْرِبُونَ البَيْضَ عَنْ عُرُضٍ ضَرْباً تَوَاصَى بِهِ الأَبْطَالُ سِجِّينَا فَلاَ تَكُونَنَّ كَالنَّازِي بِبِطْنَتِهِ بَيْنَ القَرْينَيْنِ حَتَّى ظَلَّ مَقْرُونَا,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 55</p>",تميم بن أبي بن مقبل,المخضرمون,قصائد غزل,عموديه,بحر البسيط
بَينَ النَقا وَلَعلَعِ ظِباءُ ذاتِ الأَجرَعِ تَرعى بِها في خَمَرٍ خَمائِلاً وَتَرتَعي ما طَلَعَت أَهِلَّةٌ بِأُفقِ ذاكَ المَطلَعِ إِلّا وَدَدتُ أَنَّها مِن حَذَرٍ لَم تَطلُعِ وَلا بَدَت لامِعَةٌ مِن بَرقِ ذاكَ اليَرمَعِ إِلّا اِشتَهَيتُ أَنَّها لَما بِنا لَم تَلمَعِ يا دَمعَتي فَاِنسَكِبي يا مُقلَتي لا تُقلِعي يا زَفرَتي خُذ صُعُداً يا كَبِدي تَصَدَّعي وَأَنتَ يا حادي اِتَّئِد فَالنارُ بَينَ أَضلُعي قَد فَنِيَت مِمّا جَرى خَوفَ الفِراقِ أَدمُعي حَتّى إِذا حَلَّ النَوى لَم تَلقَ عَيناً تَدمَعِ فَاِرحَل إِلى وادي اللِوى مَرتَعِهِم وَمَصرَعي إِنَّ بِهِ أَحِبَّتي عِندَ مِياهِ الأَجرَعِ وَنادِهِم مَن لِفَتىً ذي لَوعَةٍ مَوَدِّعِ رَمَت بِهِ أَشجانُهُ بَهماءَ رَسمٍ بَلقَعِ يا قَمَراً تَحتَ دُجىً خُذ مِنهُ شَيئاً وَدَعِ وَزَوِّديهِ نَظرَةً مِن خَلفِ ذاكَ البُرقُعِ لِأَنَّهُ يَضعُفُ عَن دَركِ الجَمالِ الأَروَعِ أَو عَلِّليهِ بِالمُنى عَساهُ يَحيا وَيَعي ما هُوَ إِلّا مَيِّتٌ بَينَ النَقا وَلَعلَعِ فَمُتُّ يَأساً وَأَسىً كَما أَنا في مَوضِعي ما صَدَقَت ريحُ الصَبا حينَ أَتَت بِالخُدَعِ قَد تَكذِبُ الريحُ إِذا تُسمِعُ ما لَم تَسمَعِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 23</p>",محيي الدين بن عربي,العصر الايوبي,قصائد غزل,عموديه,بحر مجزوء الرجز
بِأَبي الغُصونَ المائِلاتِ عَواطِفا العاطِفاتِ عَلى الخُدودِ سَوالِفا المُرسِلاتِ مِنَ الشُعورِ غَدائِراً اللَيِّناتِ مَعاقِداً وَمَعاطِفا الساحِباتِ مِنَ الدَلالِ ذَلاذِلاً اللّابِساتِ مِنَ الجَمالِ مَطارِفا الباخِلاتِ بِحُسنِهِنَّ صِيانَةً الواهِباتِ مَتالِداً وَمَطارِفا المونِقاتِ مَضاحِكاً وَمَباسِماً الطَيِّباتِ مُقَبَّلاً وَمَراشِفا الناعِماتِ مُجَرَّداً وَالكاعِباتِ مُنَهَّداً وَالمُهدِياتِ ظَرائِفا الخالِباتِ بِكُلِّ سِحرٍ مُعجِبٍ عِندَ الحَديثِ مَسامِعاً وَلَطائِفا الساتِراتِ مِنَ الحَياءِ مَحاسِناً تَسبي بِها القَلبَ التَقِيِّ الخائِفا المُبدِياتِ مِنَ الثُغورِ لِآلِياً تَشفي بِريقَتِها ضَعيفاً تالِفا الرامِياتِ مِنَ العُيونِ رَواشِقاً قَلباً خَبيراً بِالحُروبِ مُثاقِفا المُطلِعاتِ مِنَ الجُيوبِ أَهِلَّةً لا تُلفَيَنَّ مَعَ التَمامِ كَواسِفا المُنشِياتِ مِنَ الدُموعِ سَحائِباً المُسمِعاتِ مِنَ الزَفيرِ قَواصِفا يا صاحِبَيَّ بِمُهجَتي خَمصانَةٌ أَسدَت إِلَيَّ أَيادِياً وَعَوارِفا نُظِّمَت نِظامَ الشَملِ فَهِيَ نِظامُنا عَرَبِيَّةٌ عَجماءُ تُلهي العارِفا مَهما رَنَت سَلَّت عَلَيكَ صَوارِماً وَيُريكَ مَبسِمُها بَريقاً خاطِفا يا صاحِبَيَّ قِفا بِأَكتافِ الحِمى مِن حاجِرٍ يا صاحِبَيَّ قِفا قِفا حَتّى أُسائِلَ أَينَ سارَت عيسُهُم فَقَدِ اِقتَحَمتُ مَعاطِباً وَمَتالِفا وَمَعالِماً وَمَجاهِلاً بِشِمِلَّةٍ تَشكو الوَجى وَسَباسِباً وَتَنايِفا مَطوِيَّةِ الأَقرابِ أَذهَبَ سَيرُها بِحَثيثِهٍ مِنها قُوىً وَسَدايِفا حَتّى وَقَفتُ بِها برَملَةِ حاجِرٍ فَرَأَيتُ نوقاً بِالأَثيلِ خَوالِفا يَقتادُها قَمَرٌ عَلَيهِ مَهابَةٌ فَطَوَيتُ مِن حَذَرٍ عَلَيهِ شَراسِفا قَمَرٌ تَعَرَّضَ في الطَوافِ فَلَم أَكُن بِسِواهُ عِندَ طَوافِهِ بي طائِفا يَمحو بِفاضِلِ بُردِهِ آثارَهُ فَتَحارُ لَو كُنتَ الدَليلَ القائِفا,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 23</p>",محيي الدين بن عربي,العصر الايوبي,قصائد غزل,عموديه,بحر الكامل
تعشقْتُ نفساً ما رأيت لها عيناً وما سمعتْ أذناي فيها من الخلقِ كلاماً يؤدّيني إلى حسن عينها فعشقي لها بالاتفاقِ وبالوفق مناسبة تخفى على كلِّ ناظر ويعلمها العلاَّم بالرتْقِ والفتْق أشاهد منها كلَّ سرٍّ محجبٍ وما لي فيها غير ذلك من حَقِّ وليس حجابي غير كوني فلو مضى قعدت مع المحبوبِ في مقعد الصدق وهذا محال أن يكون ذهابه فما ثَمَّ صفوٌ لا يخلطُ بالرفق تجلّى لنا بالأفقْ بدراً مكملاً وإن فؤادي لا يحنّ إلى الأفق وإن كان حقاً فالمجالي كثيرةٌ وشرعي نهاني عنه في حلبةِ السبقِ لقد أوَّبَ الحقُّ العليمُ بلادنا نفوسَ عبادٍ حظُّها الوهم إذ يلقى وسرَّحني في كلِّ وجه بوجهة ولم يتقيد لي بغربِ ولا شرقِ وفرَّق لي ما بين كوني وكونه وإنَّ وجودَ السعد في ذلك الفرق تعالى فلم تَعلم حقيقةُ ذاتِه سَغِلت فلم أجهل فحدِّي في نُطقي ولم أدر أنَّ الحدَّ يشملُ كونه وكوني إذا كانت هويته خلقي كما جاء في الوحي المقرَّرِ صدقه على ألسن الأرسالِ والقولُ للحق به يسمع العبدُ المطيعُ به يرى به يظهر الأفعال في الفتقِ والرتق لو أنَّ الذي قد لاح منه يلوح لي ولا شرع عندي ما جنحتُ إلى الفِسقِ وكنتُ بما قد لاح لي في بصيرةٍ فقيدني بالشرعِ كشفاً وما يبقى خلافاً فإنَّ الأمر فيه لواحد ولا ينكر الحقَّ الذي جاء بالحقِّ إلهي يحبُ الرفقَ في الأمر كله كذلك أهلُ الله يأتون بالرفق لقد شاهدتْ عيني ثلاثَ أسرَّة وفي ثالثٍ منها ازورارٌ مِنَ العرق وأخره عن صاحبيه اعتراقه وكلٌّ له شربُ رويٍّ من الحق موازين لا تخطيك فالوزن قائمٌ ولا سيما في عالم الحبِّ والعشق ظفرتُ به حقاً جلياً مقدساً ولا حقَّ إلا ما تضمنه حقي نطقتُ به عنه فكان منطقي وقد زاد في الإشكالِ ما بي من النطقِ تقسم هذا الأمر بيني وبينه فها هو في شِقٍّ وها أنا في شِقِّ وصورةُ هذا ما أقول لصاحبي أنا عبد قنٍّ وهو لي مالك الرِّق عبوديةٌ ذاتيةٌ لم أزل بها وما لي عنها من فكاك ولا عتق إذا رزق العبد النهي لنيل ما يكون من الرزق من خالص الرزق وما رُزق الإنسان أعلى من الذي يحصله بالعين في لمحةِ البَرق فذلك رزقُ الذاتِ ما هو غيره وآثاره فينا الذي كان في الوَدْق,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 30</p>",محيي الدين بن عربي,العصر الايوبي,قصائد غزل,عموديه,بحر الطويل
إذا تجليت لي أنثى أهيم بها ولو تجليت لي في أقبح الصورِ لعاد قبح الذي جعلت مظهركم عندي وفي نظري من أحسن الصورِ تبارك الله في مجلاه نعرفه ولو جهلناه كنا منه في ضررِ هو المشاهد في ذاتِ وفي صفة في عالم الأمر والأفلاك والبشر به أراه وأصغي عند دعوته لأنه عين سمع الأذن والبصر وعالمُ الرسم لا يدري مقالتنا ولو يقول بها لكانَ في غرر وكلّ صاحبِ عقدٍ في الذي علمت ألبابنا إنه فيه على خطر تراه يسبح في بحرٍ وليس له سيف يؤمله إن كان ذا حذر فاثبت على ما يقول الشرع فيه ولا تعدل عن النظرِ العقليِّ والخبر ولتنفرد بالذي أشهدته فإذا مشيت في الناس لا تعدلْ عن الأثر,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 10</p>",محيي الدين بن عربي,العصر الايوبي,قصائد غزل,عموديه,بحر البسيط
الذاتُ تشهد في المجلى وليس لنا حكم عليها بنعتٍ لم يزل فيه إلا تحوّلها إلا تبدّلها في كلِّ مجلى وهذا فيه ما فيه في العقل لا في نصوصِ الشرعِ فالتزموا قولَ المشرِّعِ إذ كان الهدى فيه فليس من صور أدنى ولا صور عليا تشاهد إلا حكمها فيه فإنْ رأت حجراً وإن رأت شجراً وإنْ رأت حيواناً كلها فيه هو الوجود ولكن ما حكمت به فإنه عين أعيانٍ بدتْ فيه,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 6</p>",محيي الدين بن عربي,العصر الايوبي,قصائد غزل,عموديه,بحر البسيط
