Poem,Number of Versus,Poet,Century,Label,Type,Metre
لِكُلِّ قَبيلَةٍ قَمَرٌ وَنَجمٌ وَتيمُ اللآتِ لَيسَ لَها نُجومُ أُناسٌ رَبَّةُ النَّحيَينِ منهُم فَعُدُّوها إِذا عُدَّ القَديمُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",زياد الأعجم,العصر الاموي,قصائد هجاء,عموديه,بحر الوافر
قالوا يد المنجكيِّ ذو الرُّتَبِ آلمها النار قلت من عَجَبِ يمينه ديمةٌ ونائلها بحرٌ فكيف اختشت من اللَّهبِ تضرُّه النار وهو مطفئها والنار ليست تضرُّ بالسُّحبِ وإنَّما قام وهو محتفلٌ كعادةٍ منه تنتمي لأبِ تبغي قِرى الضَّيف في إثارتها وذاك دأب الكرام في العربِ فقبَّلتْ كفَّه لما له نظرتْ من هِمَّةٍ للقِرى مع النَّصبِ أو قد رأت مكرمات راحته عمَّت جميع الأنام بالنَّشَبِ فبادَرَتْه لتجتدي نشباً منه فساءت مواطن الطَّلبِ وضرَّ أقدامها ولو عقلتْ لقَبَّلَتْها بغاية الأدبِ لكن بحمد الإله ما شُغلت عن مسِّها لليراع والقُضُبِ انظر إلى وجوده وقد طلبتْ من كفِّه قبلةً فلم تخبِ جُودٌ يروح الجمادُ يطلبه ما شِيمَ كلاَّ في سالف الحقبِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 12</p>",احمد بن شاهين القبرسي,العصر العثماني,قصائد هجاء,عموديه,بحر المنسرح
ملقنى سنب وقوس وارتجل وتمدق حين طعم مذغ العسل وارتقص لما تبدا نظمكم وحمى رأسه وقد كل ارتقل وتغزل في هوى ساجي الرنا الذي أنفه كما زب الجمل عج مثل الخردله عنده وإن مال يتهادق براسه في زحل حين تسافر في فيافي قده ماتصل إلا العشى عند الكعل وتذرع في ملاوى خصره وتقهوى فرخ في ذاك المحل وتسرج في دياجي دقنه فاتني والشمس في برج الحمل وتوضا في مجاري ريقه وتسرح ركعتين فوق السبل وتنفل فوق ذروةِ أنفه فهناك مسجد كبير باربع قبل وتشاهد وسط قلزم ثغره كل حوتى يخترط باربع سبل يشوى العنقاد في شمس الضحى ويعلق خنجفيره في الطفل والبقر ترعى بوادي ظهره حيث هنالك مغرمه يرعى الوبل من أراد أن يجتنى ورد الخدود ويصل عند الفراسك والقبل فيركب له سقاله في الهوى كل من دب على الدرب وصل كم تكسر في هواه مغرم وبقى في باب نوح قافز جبل والسلام الفايح العرف على مهدى الأبيات مولانا الأجل,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 16</p>",الخفنجي,العصر العثماني,قصائد هجاء,عموديه,قافية اللام (ل)
يا صاح لي خل ساني بين البقر لابس قميص رنج ثاني بلا مصر وشاربه حلبباني طريق ذر يعرد بميضاف جنونه أين حسام شريم صارم عيون يبرى العظام ما جهد معشوق غاني غلبه ظهر قد جر حبلى ولواه عقل الصميل وكان لي قلب يهواه وهو يميل وللآن صوفان تفاداه طلع عليل واعيان ثنتين صيانى لكن مدر,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 10</p>",الخفنجي,العصر العثماني,قصائد هجاء,عموديه,قافية الراء (ر)
بَلهاءَ لَم تَحفَظ وَلَم تُضَيِّعِ يَدفَعُ عَنها الجوعَ كُلَّ مَدفَعِ خَمسونَ بُسطاً في خَلايا أَربَعِ,,أبو النجم العجلي,العصر الاموي,قصائد هجاء,عموديه,بحر الرجز
فَأَصبَحوا في الماءِ وَالخَنادِقِ مِن بَينِ مَقتولٍ وَطافٍ غارِقِ,,أبو النجم العجلي,العصر الاموي,قصائد هجاء,عموديه,بحر الرجز
في قُترَةٍ لَجَّفَ مِن أَقبالها وَظاهَرَ الطينَ عَلى أَخلالِها باتَ مَعَ الحَيّاتِ في أَهوالِها تَحكي لَهُ القَرناءُ مِن عَرزالِها جَرُّ الرَحى تَجري عَلى ثِفالِها مُحَمَّرَةُ الريشِ عَلى اِرتَمالِها مِن عَلَقٍ أَقبَلَ في شِكالِها بِالقَهوَةِ المَلساءَ مِن جِريالِها تَعُدُّ عاناتِ اللَوى مِن مالِها حَتّى إِذا ما حانَ مِن جَزالِها وَحَطَّتِ الصُرّامُ مِن جِلالِها كَأَنَّما المَعزاءُ في نِضالِها رِجلَ جَرادٍ طارَ عَن حِدالِها,,أبو النجم العجلي,العصر الاموي,قصائد هجاء,عموديه,بحر الرجز
ثُمَّ سَمِعنا بُرهانٍ نَأملُهْقَيدٌ لَهُ مِن كُلِّ أُفقٍ جَحفَلُهْفَقُلتُ لِلسائِسِ قُدهُ أَعجِلُهْوَاِغدُ لَعَنّا في الرِهانِ نُرسِلُهْفَظَلَّ مَجنوناً وَظَلَّ جَمَلُهْبَينَ شِعبَينِ وَزادٍ يَزمَلُهْنَعلو بِهِ الحَزنَ وَلا نُسَهِّلُهْإِذا عَلا الأَخشَبَ صاحَ جَندَلُهْتَرَنُّمَ النُوَّحِ تَبكي مَثكَلهْكَأَنَّ في الصَوتِ الَّذي يَفصِلُهْنَقّارَ دُفٍّ يَتَغَنّى جُلجُلُهْحَتّى وَرَدنا المِصرَ يَطوي قَنبلُهْطَيَّ التِجّارِ العَصبَ إِذ تَنَخَّلُهْوَقَد رَأَينا فِعلَهُم فَنَفعَلُهْنَطويهِ وَالطَيُّ الرَقيقُ يَجدِلُهْنُضمِّرِ الشَحمِ وَلَسنا نَهزُلُهْحَتّى إِذا اللَيلُ تَوَلّى أَثجَلُهْوأَتبَعَ الأَيديَ مِنهُ أَرجُلُهْقُمنا عَلى هَولٍ شَديدٍ وَجَلُهْنَمُدُّ حَبلاً فَوقَ خَطِّ نَعدِلُهْنَقولُ قَدِّم ذا وَهَذا أَدخِلُهْوَقامَ مَشقوقُ القَميصُ يُعجِلُهْفَوقَ الخَماسِيِّ قَليلاً يَفضُلُهْأَدرَكَ عَقلاً وَالرِهانُ عَمَلُهْحَتّى إِذا أَدرَكَ خَيلاً مُرسَلهْثارَ عَجاجٌ مُستَطيرٌ قَسطَلُهْتُنفِشُ مِنهُ الخَيلُ مالا تَغزِلُهْمَرّاً يُغَطّيها وَمَرّاً تُنعَلُهْمَرَّ القَطا اِنصَبَّ عَلَيهِ أَجدَلُهْوَهوَ رَخِيُّ البالِ ساجٍ وَهَلُهْقَدَّمَهُ مِثلاً لِمَن يَمتَثِلُهْتُطِيرُهُ الجِنُّ وَحيناً تَرجُلُهْتَسبَحُ أُخراهُ وَيَطفو أَوَّلُهْتَرى الغُلامَ ساجِياً ما يَركلُهْيُعطيهِ ما شاءَ وَلَيسَ يَسأَلُهْكَأَنَّهُ مِن زَبَدٍ يُسَربِلُهْفي كُرسُفِ النَدّافِ لَولا بَلَلُهْتَخالُ مِسكاً عَلّهُ مُعَلِّلُهْثُمَّ تَناوَلْنا الغُلامَ ننُزِلُهْعَن مُفرِعِ الكَتِفَينِ حُلو عَطِلُهْمَنتَفِخُ الجَوفِ عَريضٌ كَلكَلُهْفَوافَتِ الخَيلُ وَنَحنُ نُشكِلُهْفي ذي شَكيمٍ عَضَّهُ يَرمِلُهْوَالسَوطُ في يَمينِهِ ما يُعمِلُهْيَجولُ في أَشطانِهِ وَيُسعِلُهْتَعَمُّج الماءِ يَفيضُ جَدوَلُهْكُلَّ مُكِبِّ الجريِ أَو مُنعَثِلُهْوَالضَربُ يَخشوها بِرَبوٍ تَسعُلُهْكَأَنَّ تُربَ القاعِ حينَ تُسحِلُهْصَيفَ شَياطينٍ زَفَتهُ شَمأَلُهْأَمّا إِذا أَمسى فَمُفضٍ مَنزِلُهْنَجعَلُهُ في مَربَطٍ وَنَجعَلُهْطارَ عَن المُهرِ نَسيلٌ يَنسُلُهْثَمَّ جَذَبناهُ فِطاماً نَفصِلُهْمِن مشيِهِ في شَعَرٍ يُذيِّلُهْتَمَشِّيَ المَلِكِ عَلَيهِ حُلَلُهْوَرَّعَ فَما كادَ إِلَيهِم يَعدِلُهوَالجِنُّ عُكّافٌ بِهِ تَقَبِّلُهْوَهوَ نَشيطُ النَفسِ حُرٌّ طَلَلُهْ,,أبو النجم العجلي,العصر الاموي,قصائد هجاء,عموديه,بحر الرجز
مُدَلَّلٌ يَشتِمُنا وَنرخَمُهْ أَطيَبُ شَيءٍ نَسمُهُ وَمَلثَمُهْ حَتّى إِذا اللَيلُ تَجَلّى أَصحَمُهْ وَاِنجابَ عَن وَجهٍ أَغَرٍ أَدهُمُهْ وَتَبِعَ الأَحمَرَ عَودٌ يَرحُمُهْ أَمسى يَباباً وَالنَعامُ نَعُمُهْ قَفراً وَآجالُ الوَحيشِ غَنَمُهْ أَحمَرُ وَردٍ وَتَوَلّى أَسحَمُهْ وَقَصَبٍ رُؤْدِ السِبابِ عَمَهُهْ,,أبو النجم العجلي,العصر الاموي,قصائد هجاء,عموديه,بحر الرجز
إِن يَكُ أَمسى الرَأسُ كَالثُغامِ شابَ أَسناني مِنَ الأَقوامِ إِن الفَتى يُصبِحُ لِلأسقامِ كَالغَرَضِ المَنصوبِ لِلسِهامِ أَخطاهُ رامٍ وَأَصابَ رامِ,,أبو النجم العجلي,العصر الاموي,قصائد هجاء,عموديه,بحر الرجز
وَكانَ في المَجلِسِ جَمَّ الهَذرَمَهْ لَيثاً عَلى الداهِيَةِ المُكَتَّمَهْ لَم يُقضَ أَن يَملِكُنا اِبنُ الدَحَمَهْ يَخُضُّ مِن مِعدَتِهِ المُؤَوَّمَهْ ما قَد حَوى مِن كِسرَةٍ وَسَلجَمَهْ,,أبو النجم العجلي,العصر الاموي,قصائد هجاء,عموديه,بحر الرجز
إِن أَتاها ذو فِلاقٍ وَحَشَنْ تَشرَبُ ما في وَطبِها قَبلَ العَيَنْ تُعارضُ الكَلبَ إِذا الكَلبُ رَشَنْ مُجلَعَبّاً بَينَ راووقٍ وَدَنْ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",أبو النجم العجلي,العصر الاموي,قصائد هجاء,عموديه,بحر الرجز
إنا لجهال من الجهال حيث نحيي طلل الأطلال بالأرسط المثل من الأمثال باليةً في دمنٍ بوالِ محلةً من أنسٍ حلال تعرفُ فيها منزل النزال ومثلاً في خلدٍ مثال ورقاً تصلين بنار الصالي يحد سيل الأبطح السيال عنها وعن أطحل كالطحال أحوى القرا دونَ الصعيدِ العالي مثلُ الهلالِ ليلةَ الهلالِ وقد عرفنا بعرى الأبطالِ مراكز الخطيةِ الطوال ومربط الفحالِ والفحال ينحتن جلَّ الليل في الأجلالِ مراً ويصهلنَ إلى الصهال بنات ذي الطوقِ وذي العقالِ فاستبدلت والدهرُ ذو إبدالِ كل جفولٍ بالحصى مجفالِ تجرُّ أذيالاً على أذيال تتركُ حالَ التربِ كلَّ حالِ كأنما غربلَ بالغربالِ وصابهُ من لجبٍ جلجالِ بالوابلِ الراعِدِ والهَطَّالِ بديمٍ منهُ وباحتفالِ وهي الروايا مُرسِل العزالي فالربدُ منه بعشيبٍ خالي ترعى كهمالٍ من الهمال جرب طلاها بالكحيل الطالي منها رئالٌ وأبو رئال كالحبشي التقف في أسمال تبري له حرجاءُ كالخيال فهن بالروض والأقبال كالنعم الجلة والفِصال في خاذلات البقر الخذال يزجين أطفالاً إلى أطفال فالعين من نتجٍ ومن حيال يعلفن حولي لهق ذيال أعين يمشي مشية المختال ورد السراويل رخي البال لابس سربالٍ على سربال ثوبين من طر ومن إنسال يطيرُ عن ذاكَ الدخيل العالي ينطف روقاهُ من الطلالِ على جبين وعلى قذال وقد نرى من أهلها الأهال غوالياً في اليمند الغوالي برج العيون وعثة الأكفال كأن تحتَ الأزرفي الحجال منهن أنقاءً من الرمالِ نيطت بأحقي بدنٍ ثقال يخرس عنها جرسُ الخلخال بدنٌ جرى في أسؤقٍ خدالِ من خلقِ هيفٍ ألفِ الأظلال قطف السرى كاسيةٍ حوالي مغموسةٍ في الحسن والجَمالِ يضحكن عن أبيض كالسيالِ بثلجِ ماءِ البردِ الزلالِ لا يتنولون من النوالِ لمن تعرضن من الرجال إن لم يكن من نائِلٍ حَلالِ إلا بداءِ الخبلِ والسلالِ يعطين من صافحن بالدلال ملسا كأولادِ النقى المنهالِ تلوي به القربَ على ميالِ جعدٍ كوحفِ العنبِ المندال قد كان يهوى مثلها أمثالي حتى رأى الغالي وغيرُ الغالي شيباً حفافي صلعِ زُلالِ فانقطعَ الوصل من الوصالِ وزادني خبلاً من الخبالِ إني أبالي وهي لا تُبالي يا عجباً للأشمط البجالِ علامَ يُقلى وهو غيرُ قالِ لما اراحَ الجذبَ بالهُزالِ واختلَّ من لم يكُ ذا اختلالِ وصلدَ المسؤولُ بالسؤالِ واعتل من لم يَكُ ذا اعتِلالِ باتَت همومُ الصدرِ في بَلبالِ خصمينِ بينَ الصُلحِ والقِتالِ في ليلةٍ طالت من الليالي ثم علا هَمِّي وهمي عالِ فاخترتُ والمختارُ غيرُ آلِ خليفةَ اللَهِ الذي يُوالي إليكَ خُضنا الليلَ ذا الأهوالِ بالعِيسِ من مُنقَطِع الشمالِ يَرمُلنَ في الآلِ وغيرِ الآلِ مُعصَوصِياتٍ رَمَلَ السَّعالي لاحقةَ الآطالِ بالآطالِ يَرمينَ بالسخالِ والسخالِ للنسرِ أو للأطلسِ العَسال إن لم يكن للأسودِ الحجال كأن بين الأرض والرحالِ هنديةً جاءَت من الصقال لولا عصيرُ العرقِ الشَلشالِ يَرِدنَ مِن جَوزِ الفَلا الأَفلالِ بالمستقيمينَ وبالمُيّالِ مناهِلاً تُبذَلُ للنهالِ مِنَ الحَمامِ والقَطَا الأَرسالِ كأنَّ من أرياشِهِ النصالِ نِصال أقيانٍ على نِصالِ في آجنٍ أصفَرَ كالأبوالِ تشقُ منه الدلوَ عن مُحتالِ طامٍ كغسل الماشِطِ الغسال نجتازُهُ قفراً من السبال بيعملاتٍ بزلٍ عمال نوقٍ تُداني شبهَ الجمالِ يطوين بعد الأرضِ بالإِرقالِ إذا تسنمن مع الآصال دويةً غُولاً من الأغوال باتت على عُوج لها عجال لم تثنِ أوصالاً على أوصال حتى تقيلن مع القيال بمهمهٍ ليس بذي بلال تثير من تحتِ عروقِ الضالِ أم الغزالِ وأبا الغزال كأنها بين قوى الحبالِ إذ صارَ بطن البازِلِ الشملالِ في بطنها الداني إلى المحالِ كتابُ كافٍ أو كتابُ دالِ حتى ضيفنَ على المطال بعدَ الحفا منهنَّ والكَلال خليفةً سماهُ ذو الجلالِ أكرمَ من يمشي على النعال من كل جدٍّ وأبٍ وخال يا راعيَ الناسِ ارعَ لي عيالي وأكفهم الفقر إلى الموالي إنك تكفي بخلةَ البُخالِ بمفضلاتٍ من يدي مفضالِ إنهم كثروا وقل مالي فقلتُ لما أكسفوا لي بالي باللَه فيهم وبه اختيالي,,أبو النجم العجلي,العصر الاموي,قصائد هجاء,عموديه,بحر الرجز
أَبلِغ يَزيدَ بِني شيبانَ مَألُكَةً إِنَّ الكَتائِبَ لا يُهزَمنَ بِالكُتِبِ إِنَّ الوَعيدَ بِظَهرِ الغَيبِ مَعجِزَةٌ فَإِن أَرَدتَ قِتالَ القَومِ فَاِقتَرِبِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",أعشى همدان,العصر الاموي,قصائد هجاء,عموديه,بحر البسيط
أَبى اللَهُ إِلّا أَن يُتِمَّمَ نورَهُ وَيُطفِىءَ نارَ الفاسِقينَ فَتَخمُدا وَيَظهَرَ أَهلَ الحَقِّ في كُلِّ مَوطِنٍ وَيَعدِلَ وَقعَ السَيفِ مَن كانَ أَصيَدا وَيُنزِلَ ذُلّاً بِالعِراقِ وَأَهلِهِ لِما نَقَضوا العَهدَ الوَثيقَ المُؤَكَّدا وَما أَحدَثوا مِن بِدعَةٍ وَعَظيمَةٍ مِنَ القَولِ لَم تَصعَدَ إِلى اللَهِ مَصعَدا وَما نَكَثوا مِن بَيعَةٍ بَعدَ بَيعَةٍ إِذا ضَمِنوها اليَومَ خاسوا بِها غَدا وَجُبناً حَشاهُ رَبُّهُم في قُلوبِهِم فَما يَقرَبونَ الناسَ إِلّا تَهَدُّدا فَلا صِدقَ في قَولٍ وَلا صَبرَ عِندَهُم وَلَكِنَّ فَخراً فيهِمُ وَتَزَيُّدا فَكَيفَ رَأَيتَ اللَهَ فَرَّقَ جَمعَهُم وَمَزَّقَهُم عُرضَ البِلادَ وَشَرَّدا فَقَتلاهُمُ قَتلى ضَلالٍ وَفِتنَةٍ وَحَيُّهُمُ أَمسى ذَليلاً مُطَرَّدا وَلَمّا زَحَفنا لِاِبنِ يوسُفَ غَدوَةً وَأَبرَقَ مِنّا العارِضانِ وَأَرعَدا قَطَعنا إِلَيهِ الخَندَقَينِ وَإِنَّما قَطَعنا وَأَفضَينا إِلى المَوتِ مُرصِدا فَكافَحَنا الحَجّاجُ دونَ صُفوفِنا كِفاحاً وَلَم يَضرِب لِذَلِكَ مَوعِدا بِصَفٍّ كَأَنَّ البَرقَ في حَجَراتِهِ إِذا ما تَجَلّى بَيضُهُ وَتَوَقَّدا دَلَفنا إِلَيهِ في صُفوفٍ كَأَنَّها جِبالُ شَرَورَي لَو تُعانُ فَتَنهَدا فَما لَبِثَ الحَجّاجُ أَن سَلَّ سَيفَهُ عَلَينا فَوَلّى جَمعُنا وَتَبَدَّدا وَما زاحَفَ الحَجّاجُ إِلّا رَأَيتَهُ مُعاناً مُلَقّىً لِلفُتوحُ مُعَوَّدا وَإِنَّ اِبنَ عباسٍ لَفي مُرجَحِنَّةٍ نُشَبِّهُها قِطعاً مِنَ اللَيلِ أَسوَدا فَما شَرعوا رُمحاً وَلا جَرَّدوا يَداً أَلا رُبَّما لا قى الجَبانُ فَجَرَّدا وَكَرَّت عَلَينا خَيلُ سُفيانَ كَرَّةً بِفُرسانِها وَالسَمهَرِيِّ مُقَصَّدا وَسُفيانُ يَهدِيها كَأَنَّ لِواءَهُ مِنَ الطَعنِ سِندٌ باتَ بِالصَبغِ مُجسَدا كُهولٌ وَمُردٌ مِن قُضاعَةَ حَولَهُ مَساعيرُ أَبطالٌ إِذا النِكسُ عَرَّدا إِذا قالَ شُدّوا شَدَّةً حَملوا مَعاً فَأَنهَلَ خِرصانَ الرِماحِ وَأَورَدا جُنودُ أَميرِ المُؤمِنينَ وَخَيلُهُ وَسُلطانُهُ أَمسى مُعاناً مُؤَيَّدا لِيَهنِئ أَميرَ المُؤمِنينَ ظُهورُهُ عَلى أُمَّةٍ كانوا بُغاةً وَحُسَّدا نَزَوا يَشتَكونَ البَغيَ مِن أُمرائِهِم وَكانوا هُمُ أَبغى البُغاةِ وَأَعنَدا وَجَدنا بَني مَروانَ خَيرَ أَئِمَّةٍ وَأَفضَلَ هَذيِ الخَلقِ حِلماً وَسُؤدُدا وَخَيرَ قُريشٍ في قُرَيشٍ أَرومَةٍ وَأَكرَمَهُم إِلّا النَبِيَّ مُحَمَّدا إِذا ما تَدابَرنا عَواقِبَ أَمرِهِ وَجدنا أَميرَ المُؤمِنينَ مُسَدَّدا سَيَغلِبُ قَوماً غالَبوا اللَهَ مَن كانَ قَلبُهُ وَإِن كايَدوهُ كانَ أَقوى وَأَكيَدا كَذاكَ يُضِلُّ اللَهُ مَن كانَ قَلبُهُ مَريضاً وَمَن والى النِفاقَ وَأَلحَدا فَقَد تَرَكوا الأَهلينَ وَالمالَ خَلفَهُم وَبيضاً عَلَيهِنَّ الجَلابيبُ خُرَّدا يُنادِيَهُم مُستَعبِراتٍ إِلَيهِمُ وَيُذرينَ دَمعاً في الخُدودِ وَإِثمِدا وَإِلّا تَناوَلهُنَّ مِنكَ بِرَحمَةٍ يَكُنَّ سَبايا وَالبُعولَةُ أَعبُدا أَنَكثاً وَعِصياناً وَغَدراً وَذِلَّةً أَهانَ الإِلَهُ مَن أَهانَ وَأَبعَدا تَعَطَّف أَميرَ المُؤمِنينَ عَلَيهِمُ فَقَد تَرَكوا أَمرَ السَفاهَةِ وَالرَدى لَعَلَّهُم أَن يُحدِثوا العامَ تَوبَةً وَتَعرِفُ نُصحاً مِنهُمُ وَتَوَدُّدا لَقَد شَأَمَ المِصرَينِ فَرخُ مَحَمَّدٍ بِحَقٍّ وَما لاقى مِنَ الطَيرِ أَسعَدا كَما شَأَمَ اللَهُ النُجَيرَ وَأَهلَهُ بِجَدٍّ لَهُ قَد كانَ أَشقى وَأَنكَدا,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 38</p>",أعشى همدان,العصر الاموي,قصائد هجاء,عموديه,بحر الطويل
وَما كُنتُ مِمَّن أَلجَأَتهُ خَصاصَةٌ إِلَيكَ وَلا مِمَّن تُغُرُّ المَواعِدُ وَلَكِنَّها الأَطماعُ وَهيَ مُذِلَّةٌ دَنَت بي وَأَنتَ النازِحُ المُتباعِدُ أَتَحبِسُني في غَيرِ شَيءٍ وَتارَةً تُلاحِظُني شَزراً وَأَنفُكَ عاقِدُ فَإِنَّكَ لا كَاِبنَي فَزارَةَ فَاِعلَمَن خُلِقتَ وَلَم يُشبِهُها لَكَ والِدُ وَلا مُدرِكٌ ما قَد خَلا مِن نَداهُما أَبوكَ وَلا حَوضَيهِما أَنتَ وارِدُ وَإِنَّكَ لَو سامَيتَ آلَ عُطارِدٍ لَبَزَّتكَ أَعناقٌ لَهُم وَسَواعِدُ وَمَأثِرَةٌ عادِيَّةٌ لَن تَنالَها وَبَيتٌ رَفيعٌ لَم تَخُنهُ القَواعِدُ وَهَل أَنتَ إِلّا ثَعلَبٌ في دِيارَهِم تُشَلَّ فَتَعساً أَو يَقودُكَ قائِدُ أَرى خالِداً يَختالُ مَشياً كَأَنَّهُ مِنَ الكِبرِياءِ نَهشَلٌ أَو عُطارِدُ وَما كانَ يَربوعٌ شَبيهاً لِدارِمٍ وَما عَدَلَت شَمسَ النَهارِ الفَراقِدُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 10</p>",أعشى همدان,العصر الاموي,قصائد هجاء,عموديه,بحر الطويل
أَمِّرَت خَثعَمٌ عَلى غَيرِ خَيرٍ ثُمَّ أَوصاهُمُ الأَميرُ بِسَيرِ أَينَما كُنتُم تُعيفونَ لِلنا سِ وَما تَزجُرونَ مِن كُلِّ طَيرِ ضَلَّتِ الطَيرُ عَنكُمُ بِجَلولا ءَ وَغَرَّتكُمُ أَماني الزُبَيرِ قَدرٌ ما أُتيحَ لي مِن فِلِسطي نَ عَلى فالِجٍ ثَقالٍ وَعَيرِ خَثعَمِيٌّ مُغَصَّصٌ جُرجُماني يُ مُحِلٌّ غَزا مَعَ اِبنِ نُمَيرِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 5</p>",أعشى همدان,العصر الاموي,قصائد هجاء,عموديه,بحر الخفيف
تَعَوَّذ إِذا ما قُمتَ مِن بَعدِ هَجعَةٍ مِنَ المَرءِ في سُلطانَةِ المُتَفَحِّشِ وَمِن رَجُلٍ لا تَعطِفُ الرَحمُ قَلبَهُ جَريءٍ عَلى أَحوالِهِ مُتَحَرِّشِ لَجوجٍ شَديدٍ بَطشُهُ وَعِقابُهُ مَتى يَأتِهِ ساعٍ بِعَمياءَ يَبطِشِ أَمِن ضَربَةٍ بِالعودِ لَم يَدمَ كَلمُها ضَرَبتَ بِمَصقولٍ عِلاوَةَ فَندَشِ فَأَزهَقتَ في يَومِ العَروبَةِ نَفسَهُ بِغَيرِ قَتيلٍ صاحِياً غَيرَ مُنتَشِ فَلا وَصَلَتكَ الرَحمُ مِن ذي قَرابَةٍ وَلا ذَهَبَ الضِغنُ الَّذي أَنتَ مُحتَشِ فَجَعتَ بِهِ أُمّاً عَجوزاً كَبيرَةً فَلا زِلتَ في سُلطانِكَ المُتَنَهنَشِ أَبى رُتَبيلٌ قَتلَهُ فَقَتَلتَهُ وَأَنتَ عَلى خَوّارَةٍ فَوقَ مَفرَشِ فَإِن تَدعُنا مِن بَعدِها لِكَريهِةٍ نَدَعكَ فَريداً في الخَلا المُتَوحِّشِ وَلَم يُغنِ عَنكَ الناسُ مِثلَ غِنائِنا وَلَم تَمتَنِع مِن آكِلٍ مُتَمَشمِشِ وَباكِيَةٍ تَبكي عَلى قَبرِ فَندَشٍ فَقُلتُ لَها أَذري دُموعَكِ وَاِخمِشي فَتىً كانَ مِقداماً إِذا الخَيلُ أَحجَمَت ضَروباً بِنَصلِ السَيفِ لَيسَ بِمُرعَشِ ضَروباً لِهاماتِ الرِجالِ بِسَيفِهِ وَرودَ القِتالِ كَالحَمِيِّ المَعَطَّشِ وَإِنّا لَنُجزي الذَحلَ بِالذَحلِ مِثلَهُ وَنَضرِبُ خَيشومَ الأَبَلِّ الغَطَمَّشِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 14</p>",أعشى همدان,العصر الاموي,قصائد هجاء,عموديه,بحر الطويل
شَهِدتُ عَلَيكُم أَنَّكُم سَبَئِيَّةٌ وَإِنّي بِكُم يا شُرطَةَ الكُفرِ عارِفُ وَأُقسِمُ ما كُرسِيُّكُم بِسَكينَةٍ وَإِن كانَ قَد لُفَّت عَلَيهِ اللَفائِفُ وإِن لُبِّسَ التابوتُ فُتناً وَإِن سَعَت حَمامٌ حَوالَيهِ وَفيكُم زَخارِفُ وَإِنّي اِمرُؤٌ أَحبَبتُ آلَ مُحَمَّدٍ وآثَرتُ وَحياً ضُمِّنَتهُ المَصاحِفُ وَإِن شاكِرٌ طافَت بِهِ وَتَمَسَّحَت بِأَعوادِهِ أَو دَبَّرَت لا تُساعِفُ وَدانَت بِهِ لِاِبنِ الزُبَيرِ رِقابُنا وَلا غَبنَ فيها أَو تُحَزَّ السَوالِفُ وَتابَعتُ عَبدَ اللَهِ لَمّا تَتابَعَت عَلَيهِ قُرَيشٌ شَمطَها وَالغَطارِفُ وَأَحسَبُ عُقباها لِآلِ مُحَمَّدٍ فَيُنصُرُ مَظلومٌ وَيَأمَنُ خائِفُ وَيَجمَعُ رَبّي أُمَّةً قَد تَشَتَّت وَهاجَت حُروبٌ بَينَهُم وَحسائِفُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 9</p>",أعشى همدان,العصر الاموي,قصائد هجاء,عموديه,بحر الطويل
أَلَم تَرَ دوسَراً مَنَعَت أَخاها وَقَد حُشِدَت لِتَقتُلَهُ تَميمُ رَأَوا مِن دونِهِ زُرقَ العَوالي وَحَيّاً ما يُباحُ لَهُم حَريمُ وَكانَ المُرهِبِيُّ وَفِيَّ حَربٍ يَريشُ لَها إِذا نَكَصَ اللَئيمُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 3</p>",أعشى همدان,العصر الاموي,قصائد هجاء,عموديه,بحر الوافر
فَتىً لا يُراعي جارُهُ هَفَواتِهِ وَلا حُكمُهُ في النائِباتِ غَريبُ حَليمٌ إِذا ما الجَهلُ أَذهَلَ أَهلَهُ عَنِ الحِلمِ مَغشِيُّ الفَناءِ نَجيبُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",بكر بن النطاح,العصر الاموي,قصائد هجاء,عموديه,بحر الطويل
