Poem,Number of Versus,Poet,Century,Label,Type,Metre
عز قرب الدار إلا في الكرا فاعذرني قلبيإذا ما انفطر لا تلومنيإذا جرت لظى حرقي في ماء عيني لنهرا فالذي قد راعني اليأس به يقتضي أكثر مما قد جرى فات في الأولى دنوي منهم ودنا إلى الأخرى السرى مرض وافقه في طغى كبر ضايق مني العمرا واشتياق واسي لم يبقيا من بقايا الجسم إلا الأثرا فاذكرا لي خبر الحي عسى يخلف السمع على النظرا ثم قصا لي أحاديث الحمى وبرغمي أن أراها خبرا ثم سلعا والمصلى سقيا أدمع العشاق إن لم تمطرا وقبا جاد قبا صوب حيا يلبس الأرجاء منها حبرا وصفا لي طيب ليل مرلي ثم لم أحسبه إلا سحرا أفق لست أرة فيه السها وهو أخفى الشهيب الأقمرا مع أناس كنت أهوى معهم كلما لذا الكرى لي السهرا ولسمعي من أحاديثهم مثلما أضحى له الطرف يرى وأذكر الروضة يملا ذكرها سائر الآفاق نشراً عطرا روضة ضمت جناحاها سنا قبر من أيدي الهدى والمنبرا بقعة شرفها الله وقد حل في ترتبها خير الورى أحمد الهادي إلى الله وقد جهل الخلق الهدى والنذرا زان عبد الله لابل هاشما بل قريشاً كلها بل مضرا فلذا أن ذكروا الفخر به لم يكق غير همو أن يفخرا جاءه الوحي جبريل وقد ألف الوحدة في غار حرا فدعا فرداً إلى الله ولم يخش في دعوته من كفرا وأتاهم بكتاب محكم أعجز الجن وأعيا البشرا وهموا عن معجزات بهرت بعد ما قد حققوها تظرا وحوي السبق رجال أصبحوا للألى جاء واحجولا غررا لا يبالون وقد حازوا الهدى قل جمع للعدا أو كثرا ثم لما آذن الله لهم فيهم ساروا كآساد الشرا بايعوا الله على أنفسهم في جهاد الكفر واللهاشترى وكساهم حلل النصر التي نبذت تلك الأعادي بالعرى وحباهم أرضهم من بعدما اسكنوا أعداءهم بطن الثرى كم رأوا بالنصر يوماً أبيضاً ذاق فيه الكفر موتاً أحمرا ورسول الله فيهم كلما أحمر باس كان منه الوزرا قد عودا يوم بدر لأمرئ فغدا في الحال غضباً أبترا وكذا في غير بدر قعدت قضب تفري الطلي والقعرا من جريد لا حديد طبعت منه أيدي القوم يوماً زمرا بل يراها الله أعجازاً فلم يرم شئيئاً حدها الأبرا صاحب الإسراء في ليلته يقظة كان السرى لافي الكرى ودعا الأشجار فانقادت له تخرق الأرض وتجتاب الثرى ثم لما قال عودي رجعت سرعة طائعة ما أمرا ورأى ذلك من عاينه فنفى الخبر وأبقى الخبرا ودعاه ساحراً يا ويحه من شقي أفسحر ما يرى يا لها من شقوة تقضي بأن يجحد المبصر ما قد أبصرا وكذا قد أنطق الله له بسلام في الطريق الحجرا فصل الصخر قلوباً منهم أبت الرشد عناداً أو مرا ولقد شاهد كلا منهم حين شق الله ثم القمرا وحنين إذ أتى الكفر بها زمراً تتبع منهم زمرا كل ليث أنشب البأس له ناب فتك في الورى أو ظفرا فتولى الناس عنهم ما عدا نفراً قاموا لديه حذرا ورمى الكل بجمع من حصي وتراب فتولى مدبرا ملأ الأعين منهم فاشتهى كلهم خوف عماه العورا وعموا عن موقف الحرب فلا أحد يبصر إلا ما ورا وتخلوا عن ذراريهم ولم ينج إلا من أتى معتذرا مؤمناً فارق طوعاً كفره إذ رأى معجزة قد بهرا كل هذا شهد النقل به فأقرؤا أخباره والسورا غرس النخل لسمان فما مر ذاك العام حتى أثمرا ففداه الله في الحال وقد كان في رق العدا مستأثرا وكذا قد رد عيناً سقطت فزكت عيناً وطابت أثرا وغدت أحسن عينيهإذا نظرت منه وزادت نظرا والحصى سبح في راحته وجرى الماء بها منهمرا وحنين الجذع فيه عظة لامرئ أزمع عنه سفرا أين لفي الصبر من فارقه وجماد لم يجد مصطبرا ما حنين المرء لو أحرقه بعد جزع جن أمراً منكرا لهف نفسي هل لليل البعد من منتهى أبلغ فيه السحرا فلقد طال مطال الهجر بي وافتضى ورد حياتي الصدرا ولئن مت ولم أبلغ مني كنت من قبل لها منتظرا فلقد قدرت أن أحظى به وأبى الله سوى ما قدرا وعسى في الحشر أن يوردني ظمأ الشوق إليه الكوثرا قد تمسكت بحبي أحمدا وهو للممسك من أقوى العرا فلعل الله أن يعفو عن مذنب قد جاءه مستغفرا أن يكن ذنبي كثيراً فلقد رمت عفواً عن ذنوبي أكبرا متجري توحيد ربي والذي ماله توحيده لن يخسرا واعتقادي في نبي أنه في غد شافع ما قد قصرا فصلاة الله ما هبت صبا تنحني ذاك الجناب الأطهرا وسلام الله يسري نحوه فيحيل الترب مسكاً إذ فرا وتحيات توالي كلما هزت الريح قضيباً نضرا,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 75</p>",الشهاب محمود بن سلمان,العصر الايوبي,قصائد حزينه,عموديه,قافية الراء (ر)
ما احتيالي ولست أعلم مالي في أماليإذا بدت أعمالي أنا والله موثق في أسار من ذنوب قد أحكمت أغلالي ضاق وقتي عن ما يفك أساري من تقي أو يحط من أثقالي أنا مستوفز لو شك رحيل عن قريب فما للهوى ومالي لم تغادر مني الثمانون والأمرا ض الأنضوا كطيف خيال كلما صح حرف عزمي وقوا ه يقيني أوهاه حرف اعتلال كاد يأسى يقضي على ولكن رجائي قد مد لي آمالي فأنا الآن من رجاء وبأس بين حال حال وبال بالي ليت شعري ماذا يكون جوابي في معاديإذا طيل سؤالي لا جواب والله عندي ولكن اعترافي بذلتي أرجى لي ليت شعري وما يفيد اعترافي وفعالي مخالف لمقالي أي وجه للعذر عندي واثقاً لذنوبي أخفها كالجبال ليتني مت قبل هذا ولا حملت مالا يقوي عليه احتمالي ما بقي لي شيء سوى حسن ظني بالكريم الذي إليه مآلي قابل التوب راحم الشيب غفا ر الخطايا يا رب الورى ذي الجلال فعلى عفوه وجاه رسول الله موقف في الحساب اتكالي فلكم قد نجا بجاه نبي الله في يوم عرضهم أمثالي أنا لولا الشفيع أملت أني لو تخلصت لا على ولا لي إنما ارتجى به الفوز إذ لذت بخير الأنام ماض وتالي صاحب المعجزات منهن نطق الذئب والضب معلناً والغزال وكذا العير والبعير الذي وا فاه يشكو من جوعه والكلال فأتاه مسكتاً مثل أم برة نصفين ظاهر الانفصال خمدت في ميلاده نار كسرى ولها ألف حجة في اشتعال وكذاك الإيوان شق واهوت شرفات كانت له في الأعالي وبحيري رآه في الركب والشمس على القوم وهو تحت الظلال ظللته غمامة كلما ما ل استمالت عن يمينه وشمال فأتاه مسائلاً عن سجايا هوأخفى في فحصه والسؤال ودعا عمه وقال له ارجع بابنك الآن خشية الاغتيال فهو خير الأنام ذو الحسب الذا كي الكريم المعد للإرسال خاتم المرسلين أسرى به الله إليه زيادة في الكمال فاز فيها بقاب قوسين أو أد نى فيا ليلة مضت بليالي آمن الله أمة كان فيهم من سطاه بالنص في الأنفال وحباه بالنصر في بدر الكبرى وولى الأملاك أمر القتال فلكم قد هوى قتيل من الكف ر ولم ترده الظبا والعوالي ثم جروا إلى القليب وصاروا عبرة في هلاكهم والنكال وكذا في حنين وافت جيوش ال كفر تترى كالعارض الهظال وبروق السيوف فيه كومض البرق يبدو في صيب من نبال فرماهم بقبضة من تراب فغدوا كالنعام في الأجفال وتولوا من وقعها وتخلوا عن حفاظ الحريم والأموال ولقد بالحريم من عليهم حين لاذوا بالواهب المفضال وجرى من الماء أنامله الخم س وماثم قطرة في الرحال فارتوى الجيش منه واحتملوا السماء ولم يربعوا على الأوشال وكذا شاه أم معبد حين مست كفه ضرعها النحيف البالي فامتلى ضرعها ودرت على الفو ر برسل جار على استرسال روت القوم واستمرت وما كا ن يرى في ضروعها من بلال من يرم حصر وصفه في مديح رام عدا الحصى وحصر الرمل إنما قد تدل قطرة ماء برآها على الحيا المتوالي لو تكون الشعار كالأنجم الزهر ونضدن في سلوك الليالي لم يكن قدرها قدرة الشاعر كفوا لوصف تلك المعالي كلما رمت أن أسير إليه قعدت بي عجزاً عن السير حالي يا إلهي مالي سوى لطفك الشا مل بي في إقامتي وارتحالي فاجنبني بالألطاف حياً وميتاً فبهذا الحباء شدت حبالي وتقبل شفاعة المصطفى فإني واليت فيها سؤالي فصلاة الإله يسرى إليه ركبها بالغدو والآصال وعلى آله وأصحابه الغر الميامين خير صحب وآل ما بدا كوكب وأومض برق وثنت نسمة معاطف ضال,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 56</p>",الشهاب محمود بن سلمان,العصر الايوبي,قصائد حزينه,عموديه,قافية الياء (ي)
أَلم يَأن أَن يغنى العزاء لَبيبُ وَأَن يَتَسلى عَن أَساه كَئيب أَجل أنها من فتكة الدَهر حالَةٌ تَقضقضُ أَضلاع لَها وَجُنوب فَللدَمع ما بَينَ الجُفون تَدفق وَللوَجد ما بَينَ الضُلوع دَبيب هُوَ البَث في قَلب الهُدى مِنهُ حَسرَةٌ وَفي صَفحة العَلياءِ مِنهُ نَدوب لَئن شَقَقت مِنهَ الحِساب جيوبَها لَقَد شُقِّقَت مِنا عَلَيهِ قُلوب وَإِن ظَهَرَت بِالشَمس مِنهُ كَآبة فَفي كُلِ وَجهٍ عبرة وَشُحوب وَما هُوَ إِلّا حادث جَل خَطبه فَفاضَ شجىً مِنهُ وَجاشَ وَجيب كَفَرنا أَيادي الدَهر مِنهُ فَهَذِهِ رزاياه تَتَرى حشوهن حُروب أَلَم تَرَ شَعبَ المَجد كَيفَ سَطَت بِهِ وَجَرَّت شُعوب الشَمل مِنهُ شُعوب وَكَيفَ اِستَباحت كَفَها حُرمَةَ العُلا وَمِن دونَها حُجب لَها وَدُروب أَلا إِنَّما الأَقدار جَيشٌ خُيولَهُ مُتون اللَيالي وَالسِلاحُ خُطوب فَطَعن وَلَم يُبرز لَهُ مَتنُ لَهذمٍ وَضَرب وَلَم يُستل مِنهُ قَضيب وَإِن امرءاً قَد عاشَ بَعدَ اِبن أَحمَدٍ لَجلد عَلى مَض الزَمان صَليب دَعَتهُ المَنايا دَعوَةً فَأَجابَها وَبِالكَره ما تَدعو بِنا فَنَجيب فَلَما نَعى الناعي بِهِ طاشَت النُهى وَخامَرَها خُبل هُناكَ عَجيب فَكِدنا وَلَم نَملُك عِنان تَشبثٍ نَشك وَقُلنا غائب سيؤوب وَإِني بِهِ وَالمُنتَأى جِدُّ نازح بِعيد عَلى أَن المَزار قَريب لَيبك عَلَيهِ العلم وَالحلم وَالحجى بِأَجفان شَجوٍ ماؤهن غُروب فَتى كان يَقتاد الأَبيَّ فَينَثني وَيَقتادهُ داعي الهُدى فَيُنيب إِذا ظلمات الخَطب أَبهَمنَ شابَها بِرَأي شَباهُ في الخُطوب خَطيب لَهُ سَيفُ عَزمٍ إِن نَضاحده مَضى يَفل حُسام الخَطب وَهُوَ رَسوب أَديب أَريب قُلَّبُ القَلب حازم فَتىً المَعيٌّ بِالظُنون مُصيب فَتىً يَستَخف الدَهر وَهُوَ مُوَقَرٌ وَيَملأ أُفق الأَرض وَهُوَ رَحيب عَزيز عَلَينا أَن يَحل بِمُستَوىً مِن الأَرض حَيثُ المَجد مِنهُ غَريب وَيَعتاض مِن لبس العُلا لبسَةَ البَلى وَبُرد حَلاه بِالثَناء قَشيب سَقى جدثاً قَد حَلَهُ وَثَوى بِهِ حَياً مُستَهلاً في رُباه سكوب يُخصُّ بِهِ خِدنٌ لِدَيّ مُعظَمٌ وَيُحيا بِهِ شَخص لَدَي حَبيب وَلا زالَ رَيحان الإِلَه وَروحه يَنمّ عَلى أَرواحه وَيَطيب أَبا يونس أَجدبتَ معهدَ أَنسنا وَعَهدي بِهِ بِالأَمس وَهُوَ خَصيب فَكَم مُقلَةٍ عبرى عَليك شَجيةٍ وَكَم كَبد جَرى عَلَيك تَذوب أَثابَكَ بِالحُسنى مِن الخَير كُلَه يُجزى أَهله وَيُثيب نعزي بِكَ الأَعداء إِذ لَيسَ عِندَنا لِقَلبِ وَلي في العَزاء نَصيب أَما في اللَيالي عبرة لِذَوي النُهى لَها حَسَنات عِندَنا وَذُنوب يَهبنَ رضاً مِنها وَيَسلبن عَنوةً وَأَغرَب شَيءٍ واهب وَسلوب أَبا عمرٍ إِن تَكتئب فَلمثلِهِ وَإِن تَحتَسبه فَالجَزاء حَسيب وَمثلك مَن يَشجى فَيَرجع للتي هِيَ الذُخر فيما نابَهُ وَيَثوب,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 36</p>",الجزار السرقسطي,العصر الايوبي,قصائد حزينه,عموديه,بحر الطويل
الوَجد وَجدي فَفيمَ العَذل يا مذل قَلبي الجريح وَدَمعي الجاري فَلم تَلوم بِلا اقصار مَن لَيسَ في اللَوم بِالمُختار فُؤاده بِالهَوى مُشتَغل يَشتَعل مَن لي بِأَزهر مثل البَدر منعم الرَدف طاوى الخصر مُغري بِطول الجَفا وَالهَجر وِصاله وَجَفاه الأَمل وَالأَجل وَجه كَأَن سَناه البَدر ثَغر كَأَن جَناه الخَمر تَحميه مِن مُقلَتيهِ السُمر فَفي كِلا الحالَتين العَسَل وَالأَسَل وَجدي بِهجرانه نامِ دَمعي بِهِ مُستَهل هامِ قَلبي بِسَيف الجُفون دام مالي بَحمل التَجني قَبل ما الحيل ياتارِكي في الهَوى مَملوكاً كَم تَستَطيل وَكَم أَشدوكا غناء غَيداء هامَت فيكا أمى تَنال أَسمَر خلُ أَكان حل,,الجزار السرقسطي,العصر الايوبي,قصائد حزينه,عموديه,بحر موشح
قد زاد ضعفي ضعفة فآن لي أن أنقصا وصرت كالعير فلن أمشي إلا بالعصا,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",الشهاب المنصوري,العصر المملوكي,قصائد حزينه,عموديه,بحر مجزوء الرجز
عد عن الراح وعن كرعها كم أغرقت عينك في دمعها وكم أثارت بين أهل الصفا حربا توارى الجو في نقعها عداوة الإخوان من شأنها وفقد عقل المرء من طبعها قرب رضا الرحمن في بعدها ووصل عفو الله في قطعها ومرّها أكثر من طيبها وضرّها أكبر من نفعها,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 5</p>",الشهاب المنصوري,العصر المملوكي,قصائد حزينه,عموديه,بحر السريع
خدت ذوارف دَمعي خَدي فَالعَين تَسهر وَفي الجَوانح نار الوَجد ظَلت تسعر يا مَن يَبيت خلي القَلب أَكفف فَبي مِن ذَوات القَلب هَيفاء قَد سَلبتَني لبى وَقَطَعت مُهجَتي بالعَتَب أَقوى الوِصال وَتَهوى صَدى ظُلما وَتَنفر مني عَلى دَنف بِالقطف فَكَيفَ أَصبر كَم لَيلة بت مِن بَلواء أَهيم تَحتَ دُجى الظَلماء مُراقِباً أَنجُم الجَوزاء يَدي عَلى كَبد حَراء وَلَم أَكُن لجواي مبد لَولا تَحدر لَي أَدمع مثل العَقد إِذا تنثر بِمَن حَباك يَلين العطف مني عَلى دَنف بِالقَطف كَانت منيته بِالطرف ما ضر لَو نال حلو الرشف كَما شاء يَروى وَدون الوَرد للحظ خَنجر حَتّى اِستَباح رياض الخَد وَاللَثم جمر بِاللَه يا مَنية العُشاق وَطَلعة البَدر في الاشراق جودي عَلى دائم الأَشواق بِرَشف ذاكَ اللمى الدرياق ريق يَبرد نار الوَقدِ مِن ثَغر جَوهر الخَمر فيهِ وَعرف الند مازجه سُكر وَظبية مِن ظِباء الإِنس حَديثها جالب للأنس أَعارت الحُسن ضوء الشَمس تَدعو صَبياً لَها أَن يمسي أَما تجي يا صَبي عِندي ذا اليَوم تَفطر نوفيكَ جَمالي وَنَهديك نَهدي وَلا نقصر,,الجزار السرقسطي,العصر الايوبي,قصائد حزينه,عموديه,بحر موشح
لهفي على مصر وساكنها فالدمع من عيني لهذا طليق ما شاهدواالحشر ولا هوله فكيف قد ذاقوا عذاب الحريق,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",الشهاب المنصوري,العصر المملوكي,قصائد حزينه,عموديه,بحر السريع
خلت سماء المعاني من سنا الشهب فالآن أظلم أفق الشعر والأدبِ تقطب العيش وجها بعد رحلة من تجاذبوا بالمعاني مركز القطبِ تعطلت خرد الأيام من درر كانت تحلى بها منهم ومن ذهبِ لو تعلم الأرض ما ضمنت بطرت بهم كما يبطر الإنسان بالنسبِ ولو درى المسك أن الترب ضمهم لو دنشقة عرف من شذا التربِ لهفى عليهم إذ التذ السماع بما أهدوا إليه التذاذ الذوق بالضربِ إن أبدلوا طربى بالحزن بعدهمُ فطال ما أبدلوا الأحزان بالطربِ لو كان صونهم يا قلب يمكنني لصنتهم بك صون العين بالهدبِ ما أنصفتهم عيوني في البكا ولو أغنت مدامعها عن وابل السحبِ فطالما سلكوا نهج البديع وما هدوا إليه هدى الأقمار للنجبِ قد كان من أربى تهذيب قافية واليوم لم أربى ميلا إلى أربِ زانوا بنظمهم الدنيا ولا عجب إذا تزينت الظلماء بالشهبِ لا تعجبن إن قضوا نحبا وفاجأهم ريب المنون فما في الموت من عجبِ سقى ثراهم غواد لا انقشاع لها عيونها مثل أفواه من القربِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 14</p>",الشهاب المنصوري,العصر المملوكي,قصائد حزينه,عموديه,بحر البسيط
مات الكمال فقالوا ولى الحجا والجلال فللعيون بكاءٌ وللدموع انهمال وفي فؤاديَ حزن ولوعة لا تزال لله علم وحلم وارته تلك الرمال بكى الرشاد عليه دماً وسرّ الضلالُ قد لاح في الخير نقص لما مضى واختلال وكيف لم تر نقصا وقد تولّى الكمالُ علومه راسخاتٌ تزولُ منها الجبال بقيره العلم ثاوٍ والفضل والأفضال فلا تزال عليه تهمى السحابُ الثقال,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 10</p>",الشهاب المنصوري,العصر المملوكي,قصائد حزينه,عموديه,بحر المجتث
دع الأيام تعجب والليالي فظل نعيمهن إلى زوال قصارى عيشهن إلى فناء وغاية أهلهن إلى انتقال تنكرت المعارف في عياني وتمييزي غدا في سوء حال وما عوضت من بذل وعطف سوى توكيد سقمى واعتلالي ودائي ليس يشفيه دواء وجرحى لا يؤول إلى اندمال لفقد السعد قد سهرت عيوني فوا أسفا على طيف الخيال به الأيام قد كانت قصارا فويلي من لياليها الطوالِ وكان ذخيرتي فيها وكنزي وكان هدايتي عند الضلالِ لقد درست دروس العلم حزنا وقد ضل الجواب عن السؤال ودق الناس أبواب الفتاوي وقد وصلوا إلى باب الصيالِ بكاك العلم حتى النحو أضحى مع التصريف بعدك في جدال وقد أضحى البديع بلا بيان وقد سفلت معانيه العوالي بكت أوراقه بيض المواضي دما ويراعه سمر العوالي وعين دواته عمشت وآلت يمينا لا تداوي باكتحال فوا عجبا لجوهرة عليها بكيت من المدامع باللآلي وقد عظمت رزينتنا فنبه لها عمرا ونم جنح الليالي فلا زالت ذوو الأقدار تلقى من الأيام أنواع النكال وكم جنت المنون على كرام وجندلت الكمى بلا قتال فيا قبرا ثوى فيه تهنى فقد حزت الجميل مع الجمال وقد غيبت وجها كان أشهى إلى الظامي من الماء الزلال رعاه الله غصنا أذكرتني شمائله نسيمات الشمال وحيى منزلا فيه اجتمعنا وبالي في أمان من وبالي سقاه الله عينا سلسبيلا وأسبغ ما عليه من الظلال وبوأه من الفردوس مثوى ورقاه إلى الغرف العوالي,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 24</p>",الشهاب المنصوري,العصر المملوكي,قصائد حزينه,عموديه,بحر الوافر
آه يا درهمي ويا ديناري ضعت بين الطبيب والعطارِ كنت أنسى في وحدتي وشفائي من سقامي وصحتي في انكساري كنت تقضى مما حلى من غذائي وعشاء يا منيتي أوطاري قد حماني الطبيب عن شهواتي فاحم يا رب قلبه بالنار طال شوقي إلى الفواكه والبطيخ والجبن واللبا والخيار ضاع لبى على مقاساة لب القرع والهندبا وبذر الشمار كلما جمع اختياري حطاما فرقته منى يد الأضطرار ليت شعري وللزمان خطوب وبلاء يختص بالأحرار هل لميت قضى عليه طبيب من كفيل أو آخذ بالثار,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 9</p>",الشهاب المنصوري,العصر المملوكي,قصائد حزينه,عموديه,بحر الخفيف
قد كان لي حول باسعافه مبالغ الآمال مرجوه والآن حل الضعف عند القوى منى فلا حول ولا قوه,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",الشهاب المنصوري,العصر المملوكي,قصائد حزينه,عموديه,بحر السريع
ومُصفَرَّةٍ لا عن هوًى غيرَ أنّها تحوزُ صفاتِ المُستهامِ المُعذَّبِ شُجوناً وسُقماً واصطباراً وأَدمعاً وَخَفقاً وتَسهيداً وفَرطَ تَلَهُّبِ إذا جَمَّشَتها الريحُ كانت كمِعصَمٍ يُردُّ سلاماً بالبنَانِ المُخضَّبِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 3</p>",المهذب بن الزبير,العصر المملوكي,قصائد حزينه,عموديه,بحر الطويل
لكُم خيالٌ فى الجفون مُمَثَّلُ أبداً وذكرٌ بالفؤاد مُوَكَّلُ وإلى دياركُم نَحِنُّ صَبابةً وَنَفُضُّ أوعيَةَ الدموعِ ونُرسِلُ تلك المنازلُ ما تمرُّ سحابةٌ تهمى بها إِلا وعينٌ تَهمُلُ ما ضَرَّها إذ ينزلون رُبُوعَها ألاّ يُرى فيها لعلوةَ مَنزِلُ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 4</p>",المهذب بن الزبير,العصر المملوكي,قصائد حزينه,عموديه,بحر الكامل
أَقصِر فَدَيتُكَ عن لومي وعن عَذَلي أو لافَخُذ لي أماناً من ظُبَا المُقَلِ من كلِّ طرفٍ مريضِ الجفنِ تُنشدُنا ألحاظُهُرُبَّ رامٍ من بنى ثُعَلِ إن كان فيه لنا وهو السَّقيمُ شِفاً فَرُبَّمَا صحَّتِ الأجسامُ بالعِلَلِ إنّ الذى فى جُفون البِيض إذ نَظَرَت نظيرُ ما فى جُفون البيضِ والخِلَلِ كذاك لم يشتَبِه في القول لفظُهُما إِلا كما اشتبها في الفعل والعملِ وقد وقفتُ على الأطلالِ أحسَبُها جسمي الذي بَعدَ بُعدِ الظَّاعِنينَ بُلِي أبكي على الرسم في رسم الديار فهل عجبتَ من طَللٍ يبكي على طَلَلِ وكلُّ بيضاءَ لو مَسَّت أناملُها قميصَ يوسفَ يوماً قُدَّ من قُبُلِ يُغنِى عن الدُّرِّ والياقوتِ مَبسِمُها لِحُسنِها فلها حَلىٌ من العَطَلِ بالخدِّ منِّىَ آثارُ الدموعِ كما لها على الخدِّ آثارٌ من القُبَلِ كأنّ فى سيفِ سيفِ الدّين من خَجَلٍ من عزمه ما به من حُمرةِ الخَجلِ هو الحُسامُ الذى بحاملهِ زهواً فَيفتِكُ بالأسيافِ والدُّولِ إذا بدَا من غِمدهِ خَلَعت غِمدَ الدِّماءِ عليه هامةُ البطلِ وإن تقلَّدَ بحراً من أناملهِ رأيتَ كيف اقترانُ الرّزقِ بالأجلِ من السّيوف التى لاحت بوارقُها فى أَنمُلٍ هى سُحبُ العارضِ الهَطِلِ فجاءَنا لبنى رُزَّيكَ مُعجِزُها بآيةٍ لم تكُن فى الأعصُرِ الأُولِ تبدو شموساً همُ أقمارُها وتَرى شُهبَ القَنَا فى سماء النّقعِ لم تَفِلِ قد غايَرَت فيهمُ السُّمرَ الرقاقَ رِقا قُ البيضَِ خلفَ سُجوفِ النَّقع فى الكَلَلِ إن عانقوا هذه فى يوم معركةٍ لاحَت لهم بتلظِّى تلك كالشُّعَلِ وقد لَقُوا كلَّ مَن غاروا بِمُشبِهِهِ حتى لقُوا النُّجلَ عند العَرضِ بالنُّجُلِ وضارَبَ الرومَ من سيوفهمُ وطاعَنَ العُربَ أعرابٌ من الأسَلِ وهزَّهم لصهيل الخيلِ تحت صَهي لِ البيضِ ماهزَّ أعطافَ القَنَا الخَطِلِ فالدَّمُ خمرٌ وأصواتُ الجيادِ لهم أصواتُ مَعبَدِ فى الأهزاج والرَّمَلِ والخَيلُ قد أطَرَبَتها مثلما طربوا أفعالُهم فَهىَ تمشي مِشيَةَ الثَّمِلِ من كلِّ أَجرَدَ مُحتالٍ بِفارِسِهِ إِلى الطِّعانِ جريح الصَّدرِ والكَفَلِ وكلِّ سَلهَبَةٍ للريحِ نِسبتُها لكنّها لو بَغَتها الرِّيحُ لم تُنَلِ أفارِسَ المسلمين اسمَع فلا سَمعت عِداك غَيرَ صليلِ البيضِ فى القُلَلِ مقالَ ناءٍ غَريبِ الدَّارِ قد عدمَ ال أَنصارَ لولاكَ لَم ينطِق ولَم يَقُلِ يشكو مصائبَ أيّامٍ قد اتّسعت فضاقَ منها عليه أوسعُ السُّبُلِ يرجوكَ فى دَفعها بعد الإله وقد يُرجَى الجليلُ لدفع الحادثِ الجَلَلِ وكيف ألقى من الأيام مَرزِئَةً جَلَّت ولى من بنى رُزَّيك كُلُّ وَلِى لولاهمُ كنتُ أفرى الحادثاتِ إذا نابَت بنهضَةِ ماضى العزم مُرتجِلِ وكيف أخلعُ ثوبَ الذُّلِّ حيثُ كفي لُ الحرِّ بالعزِّ وَخدُ الأينُقِ الذُّلُلِ فما تخافُ الرَّدى نفسى وكم رضَيت بالعجز خوف الرَّدى نفسٌ فلم تُبَلِ إنّى امرؤٌ قد قتلتُ الدهرَ معرفةً فما أبِيتُ على يأسٍ ولا أمَلِ إن يَروِ ماءُ الصِّبا عودى فقد عَجَمَت منّى طَروقُ الليالى عُودَ مُكتَهِلِ تَجاوَزَت بى مَدَى الأشياخِ تجربتى قِدماً وما جاوزَت بى سِنَّ مُقتَبِلِ وأوّلُ العمر خيرٌ من أواخره وأين ضَوءُ الضُّحى من ظُلمةِ الأُصُلِ دُونى الذى ظنَّ أنّى دونَه فلهُ تعاظُمٌ لِينالَ المجدَ بالحِيَلِ والبدرُ تعظُم فى الأبصارِ صورتُهُ ظنَّا ويَصغُرُفى الأفهام عن زُحَلِ ما ضرَّ شِعرىَ أنّى ما سَبَقتُ إلى أجاب دمعي وما الدّاعى سوى طللِ فإنَّ مَدحِي لسيفِ الدين تاهَ به زَهواً على مدحِ سَيفِ الدّولةِ البطلِ,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 42</p>",المهذب بن الزبير,العصر المملوكي,قصائد حزينه,عموديه,بحر البسيط
ومهفهفٍ أسيافُ مُقلتِهِ أبداً تُريقُ من الجفون دَما عيناه فى قلبى تنازعتا فسوادُهُ قد ظلَّ بينهما,"<p class=""d-inline-block px-2 mt-0 mb-1 poem-control main-color"">عدد الابيات : 2</p>",المهذب بن الزبير,العصر المملوكي,قصائد حزينه,عموديه,بحر أحذ الكامل
